taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
6122103	Palasea albimacula Wallengren, 1863	6122103	Palasea albimacula Wallengren, 1863	53	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Palasea	1822129	Palasea albimacula	6122103	NE
8674973	Coccophila pythes (Druce, 1899)	1939862	Paranthrene pythes (Druce, 1899)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sesiidae	5340	Paranthrene	7876391	Paranthrene pythes	1939862	NE
9020117	Thysanoplusia arachnoides (Distant, 1901)	9020117	Thysanoplusia arachnoides (Distant, 1901)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Thysanoplusia	1795061	Thysanoplusia arachnoides	9020117	NE
9437134	Danaus chrysippus orientis (Aurivillius, 1909)	9437134	Danaus chrysippus orientis (Aurivillius, 1909)	1659	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Danaus	5133087	Danaus chrysippus	7642610	LC
9894727	BOLD:AAY9148	9894727	BOLD:AAY9148	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
9899476	BOLD:ADU1543	9899476	BOLD:ADU1543	10	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553					
9914946	BOLD:ACQ4335	9914946	BOLD:ACQ4335	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Chrysoritis	1924522	Chrysoritis nigricans	9046727	
9941965	BOLD:ABW5836	1927498	Aphnaeus pseudozeritis Trimen, 1873	2	UNRANKED	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Aphnaeus	1927405	Aphnaeus pseudozeritis	1927498	
9994141	BOLD:ACE4330	9994141	BOLD:ACE4330	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Saturniidae	8864	Ludia	1865514	Ludia goniata	5124636	
10006262	BOLD:AAZ7714	10006262	BOLD:AAZ7714	7	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Trichaeta	1815726			
10020508	BOLD:ABW0705	10020508	BOLD:ABW0705	9	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Parapoynx	1884425			
10181151	BOLD:ACW6819	10181151	BOLD:ACW6819	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10199738	BOLD:ACW6827	10199738	BOLD:ACW6827	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10330043	BOLD:ABW1007	10330043	BOLD:ABW1007	16	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Notodontidae	7016	Desmeocraera	1823090	Desmeocraera vernalis	1823180	
10404870	BOLD:AAV3012	10404870	BOLD:AAV3012	16	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Yponomeutidae	8874	Zelleria	1830036	Zelleria oleastrella	5119506	
10430486	BOLD:AAX8993	10430486	BOLD:AAX8993	5	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10632038	BOLD:ABW8353	10632038	BOLD:ABW8353	5	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185					
11427607	BOLD:ADY2934	11427607	BOLD:ADY2934	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841					
11516123	BOLD:ADF9446	11516123	BOLD:ADF9446	7	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Lophotavia	1784388	Lophotavia globulipes	1784392	
11678891	Entephrilema anceps Krüger, 2019	11678891	Entephrilema anceps Krüger, 2019	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Entephrilema	8789483	Entephrilema anceps	11678891	NE
11721608	BOLD:AEJ6095	11721608	BOLD:AEJ6095	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Ancylolomia	1880878	Ancylolomia prepiella	1880895	
11853247	BOLD:ADU7186	11853247	BOLD:ADU7186	12	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336					
11915780	BOLD:ADZ1487	11915780	BOLD:ADZ1487	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
12003470	Eriogaster levenna Wallengren, 1876	5101602	Sena levenna (Wallengren, 1876)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lasiocampidae	3530	Sena	1732627	Sena levenna	5101602	NE
12011273	Clepsis incepta (Meyrick, 1912)	1739513	Metamesia elegans (Walsingham, 1881)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Metamesia	1739499	Metamesia elegans	1739513	NE
1758827	Chasmina Walker, 1856	1758827	Chasmina Walker, 1856	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Chasmina	1758827			
1766422	Oligia confusa Janse, 1940	1766422	Oligia confusa Janse, 1940	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Oligia	1766366	Oligia confusa	1766422	NE
1771735	Hypanua xylina Distant, 1898	1771735	Hypanua xylina Distant, 1898	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Hypanua	1771732	Hypanua xylina	1771735	NE
1792210	Nodaria nodosalis (Herrich-Schäffer)	1792210	Nodaria nodosalis (Herrich-Schäffer)	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Nodaria	1792199	Nodaria nodosalis	1792210	NE
1813395	Estigmene linea Walker, 1855	1813395	Estigmene linea Walker, 1855	33	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Estigmene	9044770	Estigmene linea	1813395	NE
1814875	Ilemodes heterogyna Hampson, 1900	1814875	Ilemodes heterogyna Hampson, 1900	28	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Ilemodes	9183339	Ilemodes heterogyna	1814875	NE
1839048	Odites metascia Meyrick, 1937	1839048	Odites metascia Meyrick, 1937	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Depressariidae	4705755	Odites	1839010	Odites metascia	1839048	NE
1848089	Schizovalva prioleuca (Meyrick, 1911)	1848089	Schizovalva prioleuca (Meyrick, 1911)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Schizovalva	1848052	Schizovalva prioleuca	1848089	NE
1857144	Hieroxestis praematura Meyrick, 1909	1857143	Opogona omoscopa (Meyrick, 1893)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tineidae	9412	Opogona	1857014	Opogona omoscopa	1857143	NE
1857935	Monopis ethelella (Newman, 1856)	1857935	Monopis ethelella (Newman, 1856)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tineidae	9412	Monopis	1857825	Monopis ethelella	1857935	NE
1872866	Pyralis fumipennis Butler, 1889	1872866	Pyralis fumipennis Butler, 1889	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Pyralis	1872845	Pyralis fumipennis	1872866	NE
1876243	Dysphylia viridella Ragonot, 1888	1876243	Dysphylia viridella Ragonot, 1888	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Dysphylia	9222499	Dysphylia viridella	1876243	NE
1890192	Calamotropha torpidellus Zeller, 1852	1890192	Calamotropha torpidellus Zeller, 1852	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Calamotropha	1890111	Calamotropha torpidellus	1890192	NE
1941927	Phycodes Guenée, 1852	1941927	Phycodes Guenée, 1852	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Brachodidae	8833	Phycodes	1941927			
1945878	Pelopidas mathias (Fabricius, 1798)	1945878	Pelopidas mathias (Fabricius, 1798)	139	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Hesperiidae	6953	Pelopidas	1945854	Pelopidas mathias	1945878	LC
1961904	Zamarada ascaphes Prout, 1925	1961904	Zamarada ascaphes Prout, 1925	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Zamarada	1961727	Zamarada ascaphes	1961904	NE
1964346	Thalassodes opaca Warren, 1898	1964346	Thalassodes opaca Warren, 1898	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Thalassodes	1964299	Thalassodes opaca	1964346	NE
1973235	Drepanogynis monas Prout, 1916	1973235	Drepanogynis monas Prout, 1916	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Drepanogynis	1973166	Drepanogynis monas	1973235	NE
4687217	Marasmia Lederer, 1863	1890281	Cnaphalocrocis Lederer, 1863	6	GENUS	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Cnaphalocrocis	1890281			
5118151	Laelia robusta Janse, 1915	5118151	Laelia robusta Janse, 1915	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Laelia	1818477	Laelia robusta	5118151	NE
5125947	Homoeosoma masaiensis Balinsky, 1991	5125947	Homoeosoma masaiensis Balinsky, 1991	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Homoeosoma	1877650	Homoeosoma masaiensis	5125947	NE
6112880	Anomologa demens Meyrick, 1926	6112880	Anomologa demens Meyrick, 1926	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Anomologa	1849100	Anomologa demens	6112880	NE
6224550	Charaxes violetta melloni Fox, 1963	6224550	Charaxes violetta melloni Fox, 1963	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Charaxes	7236053	Charaxes violetta	5128574	
7208544	Durbania amakosa amakosa	7208544	Durbania amakosa amakosa	323	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Durbania	1926698	Durbania amakosa	1926702	
8796776	Ethmia austronamibiensis Mey, 2011	8796776	Ethmia austronamibiensis Mey, 2011	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Elachistidae	7297	Ethmia	1845266	Ethmia austronamibiensis	8796776	NE
9949847	BOLD:ADU2816	9949847	BOLD:ADU2816	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10012302	BOLD:ABX0353	10012302	BOLD:ABX0353	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553					
10040130	Acraea quadricolor Rogenhofer, 1891	10040130	Acraea quadricolor Rogenhofer, 1891	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Acraea	1915529	Acraea quadricolor	10040130	NE
10070753	BOLD:ABW1036	10070753	BOLD:ABW1036	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Autocharis	1885739	Autocharis sinualis	1885748	
10077168	BOLD:AAP1767	10077168	BOLD:AAP1767	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10143604	Idiopteryx jansei Park & De Prins, 2019	10143604	Idiopteryx jansei Park & De Prins, 2019	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lecithoceridae	3531	Idiopteryx	1832213	Idiopteryx jansei	10143604	NE
10194774	BOLD:ACW6306	10194774	BOLD:ACW6306	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10236496	BOLD:AAP2305	10236496	BOLD:AAP2305	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10268813	BOLD:AAV8976	10268813	BOLD:AAV8976	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10276226	BOLD:ABW0775	10276226	BOLD:ABW0775	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Ozarba	1784395	Ozarba accivis	10407056	
10356684	BOLD:ACG6731	10356684	BOLD:ACG6731	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10359080	BOLD:ABW2387	10359080	BOLD:ABW2387	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10359957	BOLD:ABA1367	10359957	BOLD:ABA1367	13	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Chrysoritis	1924522			
10361957	BOLD:ACU3311	10361957	BOLD:ACU3311	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10374746	BOLD:AAP8077	10374746	BOLD:AAP8077	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10625146	BOLD:ADV4253	10625146	BOLD:ADV4253	8	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10643758	BOLD:AAA9767	10643758	BOLD:AAA9767	58	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pieridae	5481	Colotis	1920346	Colotis euippe	1920370	
11553816	BOLD:ADT2054	11553816	BOLD:ADT2054	45	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Bucculatricidae	4867					
11615850	BOLD:ADZ5080	11615850	BOLD:ADZ5080	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
11635423	BOLD:ADV6389	11635423	BOLD:ADV6389	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Bucculatricidae	4867					
11650050	BOLD:ADT1201	11650050	BOLD:ADT1201	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185					
11719305	BOLD:ADT0159	11719305	BOLD:ADT0159	5	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553					
11872497	BOLD:ADX4623	11872497	BOLD:ADX4623	8	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
11973602	Psorosa nigerrima (Balinsky, 1994)	1875167	Oncocera nigerrima Balinsky, 1994	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Oncocera	1875103	Oncocera nigerrima	1875167	NE
1737847	Cydia pomonella (Linnaeus, 1758)	1737847	Cydia pomonella (Linnaeus, 1758)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Cydia	1737701	Cydia pomonella	1737847	NE
1747853	Bactra siccella (Walker, 1866)	1747866	Bactra stagnicolana Zeller, 1852	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Bactra	1747723	Bactra stagnicolana	1747866	NE
1749373	Metriochroa tylophorae Vári, 1961	1749373	Metriochroa tylophorae Vári, 1961	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gracillariidae	5487	Metriochroa	1749371	Metriochroa tylophorae	1749373	NE
1750266	Phyllonorycter melanosparta (Meyrick, 1912)	1750266	Phyllonorycter melanosparta (Meyrick, 1912)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gracillariidae	5487	Phyllonorycter	1749732	Phyllonorycter melanosparta	1750266	NE
1771040	Agrotis segetum (Denis & Schiffermüller), 1775	1771040	Agrotis segetum (Denis & Schiffermüller), 1775	56	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Agrotis	8407958	Agrotis segetum	1771040	NE
1784400	Ozarba bipartita Hampson, 1902	1784400	Ozarba bipartita Hampson, 1902	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Ozarba	1784395	Ozarba bipartita	1784400	NE
1787002	Grammodes congenita Walker, 1857	1787002	Grammodes congenita Walker, 1857	25	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Grammodes	1786955	Grammodes congenita	1787002	NE
1796739	Pleuronodes arida Hampson, 1902	1796739	Pleuronodes arida Hampson, 1902	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Pleuronodes	8848814	Pleuronodes arida	1796739	NE
1818941	Crorema adspersa Herrich-Schäffer, 1854	1818941	Crorema adspersa Herrich-Schäffer, 1854	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Crorema	1818939	Crorema adspersa	1818941	NE
1824934	Antheua ephippiata Wallengren, 1860	1824944	Antheua simplex Walker, 1855	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Notodontidae	7016	Antheua	1824925	Antheua simplex	1824944	NE
1846995	Dichomeris ithyaula Meyrick, 1926	1846995	Dichomeris ithyaula Meyrick, 1926	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Dichomeris	1846907	Dichomeris ithyaula	1846995	NE
1848085	Schizovalva exsulata (Meyrick, 1918)	1848085	Schizovalva exsulata (Meyrick, 1918)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Schizovalva	1848052	Schizovalva exsulata	1848085	NE
1856086	Myrmecozela Zeller, 1852	1856086	Myrmecozela Zeller, 1852	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tineidae	9412	Myrmecozela	1856086			
1860975	Adela electella Walker, 1863	1860975	Adela electella Walker, 1863	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Adelidae	4538	Adela	1856563	Adela electella	1860975	NE
1870398	Saluria proleucella Hampson, 1918	1870398	Saluria proleucella Hampson, 1918	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Saluria	1870335	Saluria proleucella	1870398	NE
1874320	Rhodochrysa superbella Hampson, 1901	1874320	Rhodochrysa superbella Hampson, 1901	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Rhodochrysa	1874319	Rhodochrysa superbella	1874320	NE
1920390	Colotis pallene (Hopffer, 1855)	1920390	Colotis pallene (Hopffer, 1855)	499	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pieridae	5481	Colotis	1920346	Colotis pallene	1920390	LC
1939915	Paranthrene mesothyris Hampson, 1919	1939915	Paranthrene mesothyris Hampson, 1919	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sesiidae	5340	Paranthrene	7876391	Paranthrene mesothyris	1939915	NE
1948598	Kedestes wallengreni (Trimen, 1883)	1948598	Kedestes wallengreni (Trimen, 1883)	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Hesperiidae	6953	Kedestes	1948587	Kedestes wallengreni	1948598	LC
1963226	Lasiochlora diducta (Walker, 1861)	1963226	Lasiochlora diducta (Walker, 1861)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Lasiochlora	1963225	Lasiochlora diducta	1963226	NE
1973220	Drepanogynis tripartita (Warren, 1898)	1973220	Drepanogynis tripartita (Warren, 1898)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Drepanogynis	1973166	Drepanogynis tripartita	1973220	NE
6114396	Gaana minima Balinsky, 1994	6114396	Gaana minima Balinsky, 1994	1	SPECIES	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Rhodophaea	9108102	Gaana minima	6114396	NE
6115520	Phytometra opsiphora Hampson, 1926	6115520	Phytometra opsiphora Hampson, 1926	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Phytometra	9061491	Phytometra opsiphora	6115520	NE
6115726	Acontia melaphora (Hampson, 1910)	1760436	Protarache melaphora Hampson, 1910	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Protarache	9120585	Protarache melaphora	1760436	NE
6116784	Ophiusa salita Distant, 1898	6116784	Ophiusa salita Distant, 1898	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Ophiusa	1788535	Ophiusa salita	6116784	NE
6117722	Eugnosta lukaszi Razowski, 2005	6117722	Eugnosta lukaszi Razowski, 2005	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Eugnosta	1743343	Eugnosta lukaszi	6117722	NE
8776752	Pasiphila derasata (Bastelberger, 1905)	8776752	Pasiphila derasata (Bastelberger, 1905)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Pasiphila	7852351	Pasiphila derasata	8776752	NE
9116022	Afrocoscinia aethiopica (Kühne, 2010)	9116022	Afrocoscinia aethiopica (Kühne, 2010)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Afrocoscinia	8730769	Afrocoscinia aethiopica	9116022	NE
9966535	BOLD:ACG0393	9966535	BOLD:ACG0393	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Idaea	1973909	Idaea squamulata	5147228	
10430756	BOLD:AAL9835	10430756	BOLD:AAL9835	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10481025	BOLD:ACO0360	10481025	BOLD:ACO0360	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Oecophoridae	9689					
10545118	BOLD:ACA5174	10545118	BOLD:ACA5174	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
11659094	Drepanogynis castaneoides Krüger, 2019	11659094	Drepanogynis castaneoides Krüger, 2019	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Drepanogynis	1973166	Drepanogynis castaneoides	11659094	NE
11745756	BOLD:ADU4425	11745756	BOLD:ADU4425	6	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
11917556	Polypogon wolframmeyi Hacker, 2021	11917556	Polypogon wolframmeyi Hacker, 2021	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Polypogon	9220793	Polypogon wolframmeyi	11917556	NE
12002841	Mecothrix iridescens (van Son, 1933)	6112660	Nola iridescens van Son	3	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nolidae	9717	Nola	1801758	Nola iridescens	6112660	NE
12099272	Stenopis tumiditermina (Hampson, 1910)	6116773	Ophiusa tumiditermina Hampson, 1910	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Ophiusa	1788535	Ophiusa tumiditermina	6116773	NE
12164944	Ptychopoda basicostalis Warren, 1900	5147203	Idaea basicostalis (Warren, 1900)	4	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Idaea	1973909	Idaea basicostalis	5147203	NE
1739153	Cnephasia catastrepta Meyrick, 1926	1739153	Cnephasia catastrepta Meyrick, 1926	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Cnephasia	1739060	Cnephasia catastrepta	1739153	NE
1739513	Metamesia elegans (Walsingham, 1881)	1739513	Metamesia elegans (Walsingham, 1881)	38	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Metamesia	1739499	Metamesia elegans	1739513	NE
1753027	Hamartia medora Hering, 1937	1753027	Hamartia medora Hering, 1937	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Limacodidae	5474	Hamartia	1753024	Hamartia medora	1753027	NE
1757790	Praezygaena conjuncta (Hampson, 1919)	1757790	Praezygaena conjuncta (Hampson, 1919)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Zygaenidae	8875	Praezygaena	1757778	Praezygaena conjuncta	1757790	NE
1787141	Athetis fumicolor Janse, 1940	1787141	Athetis fumicolor Janse, 1940	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Athetis	1787107	Athetis fumicolor	1787141	NE
